# x_m,y_m
-1.1164180,1.2014107
-1.1114182,1.2014107
-1.1064183,1.2014107
-1.1014185,1.2014107
-1.0964187,1.2014107
-1.0914188,1.2014107
-1.0864190,1.2014107
-1.0814192,1.2014107
-1.0764193,1.2014107
-1.0714195,1.2014107
-1.0664197,1.2014107
-1.0614198,1.2014107
-1.0564200,1.2014107
-1.0514201,1.2014107
-1.0464203,1.2014107
-1.0414205,1.2014107
-1.0364206,1.2014107
-1.0314208,1.2014107
-1.0264210,1.2014107
-1.0214211,1.2014107
-1.0164213,1.2014107
-1.0114215,1.2014107
-1.0064216,1.2014107
-1.0014218,1.2014107
-0.9964219,1.2014107
-0.9914221,1.2014107
-0.9864223,1.2014107
-0.9814224,1.2014107
-0.9764226,1.2014107
-0.9714228,1.2014107
-0.9664229,1.2014107
-0.9614231,1.2014107
-0.9564233,1.2014107
-0.9514234,1.2014107
-0.9464236,1.2014107
-0.9414237,1.2014107
-0.9364239,1.2014107
-0.9314241,1.2014107
-0.9264242,1.2014107
-0.9214244,1.2014107
-0.9164246,1.2014107
-0.9114247,1.2014107
-0.9064249,1.2014107
-0.9014251,1.2014107
-0.8964252,1.2014107
-0.8914254,1.2014107
-0.8864255,1.2014107
-0.8814257,1.2014107
-0.8764259,1.2014107
-0.8714260,1.2014107
-0.8664262,1.2014107
-0.8614264,1.2014107
-0.8564265,1.2014107
-0.8514267,1.2014107
-0.8464269,1.2014107
-0.8414270,1.2014107
-0.8364272,1.2014107
-0.8314273,1.2014107
-0.8264275,1.2014107
-0.8214277,1.2014107
-0.8164278,1.2014107
-0.8114280,1.2014107
-0.8064282,1.2014107
-0.8014283,1.2014107
-0.7964285,1.2014107
-0.7914287,1.2014107
-0.7864288,1.2014107
-0.7814290,1.2014107
-0.7764291,1.2014107
-0.7714293,1.2014107
-0.7664295,1.2014107
-0.7614296,1.2014107
-0.7564298,1.2014107
-0.7514300,1.2014107
-0.7464301,1.2014107
-0.7414303,1.2014107
-0.7364305,1.2014107
-0.7314306,1.2014107
-0.7264308,1.2014107
-0.7214309,1.2014107
-0.7164311,1.2014107
-0.7114313,1.2014107
-0.7064314,1.2014107
-0.7014316,1.2014107
-0.6964318,1.2014107
-0.6914319,1.2014107
-0.6864321,1.2014107
-0.6814323,1.2014107
-0.6764324,1.2014107
-0.6714326,1.2014107
-0.6664327,1.2014107
-0.6614329,1.2014107
-0.6564331,1.2014107
-0.6514332,1.2014107
-0.6464334,1.2014107
-0.6414336,1.2014107
-0.6364337,1.2014107
-0.6314339,1.2014107
-0.6264341,1.2014107
-0.6214342,1.2014107
-0.6164344,1.2014107
-0.6114345,1.2014107
-0.6064347,1.2014107
-0.6014349,1.2014107
-0.5964350,1.2014107
-0.5914352,1.2014107
-0.5864354,1.2014107
-0.5814355,1.2014107
-0.5764357,1.2014107
-0.5714359,1.2014107
-0.5664360,1.2014107
-0.5614362,1.2014107
-0.5564363,1.2014107
-0.5514365,1.2014107
-0.5464367,1.2014107
-0.5414368,1.2014107
-0.5364370,1.2014107
-0.5314372,1.2014107
-0.5264373,1.2014107
-0.5214375,1.2014107
-0.5164377,1.2014107
-0.5114378,1.2014107
-0.5064380,1.2014107
-0.5014382,1.2014107
-0.4964383,1.2014107
-0.4914385,1.2014107
-0.4864386,1.2014107
-0.4814388,1.2014107
-0.4764390,1.2014107
-0.4714391,1.2014107
-0.4664393,1.2014107
-0.4614395,1.2014107
-0.4564396,1.2014107
-0.4514398,1.2014107
-0.4464400,1.2014107
-0.4414401,1.2014107
-0.4364403,1.2014107
-0.4314404,1.2014107
-0.4264406,1.2014107
-0.4214408,1.2014107
-0.4164409,1.2014107
-0.4114411,1.2014107
-0.4064413,1.2014107
-0.4014414,1.2014107
-0.3964416,1.2014107
-0.3914418,1.2014107
-0.3864419,1.2014107
-0.3814421,1.2014107
-0.3764422,1.2014107
-0.3714424,1.2014107
-0.3664426,1.2014107
-0.3614427,1.2014107
-0.3564429,1.2014107
-0.3514431,1.2014107
-0.3464432,1.2014107
-0.3414434,1.2014107
-0.3364436,1.2014107
-0.3314437,1.2014107
-0.3264439,1.2014107
-0.3214440,1.2014107
-0.3164442,1.2014107
-0.3114444,1.2014107
-0.3064445,1.2014107
-0.3014447,1.2014107
-0.2964449,1.2014107
-0.2914450,1.2014107
-0.2864452,1.2014107
-0.2814454,1.2014107
-0.2764455,1.2014107
-0.2714457,1.2014107
-0.2664458,1.2014107
-0.2614460,1.2014107
-0.2564462,1.2014107
-0.2514463,1.2014107
-0.2464465,1.2014107
-0.2414467,1.2014107
-0.2364468,1.2014107
-0.2314470,1.2014107
-0.2264472,1.2014107
-0.2214473,1.2014107
-0.2164475,1.2014107
-0.2114476,1.2014107
-0.2064478,1.2014107
-0.2014480,1.2014107
-0.1964481,1.2014107
-0.1914483,1.2014107
-0.1864485,1.2014107
-0.1814486,1.2014107
-0.1764488,1.2014107
-0.1714490,1.2014107
-0.1664491,1.2014107
-0.1614493,1.2014107
-0.1564494,1.2014107
-0.1514496,1.2014107
-0.1464498,1.2014107
-0.1414499,1.2014107
-0.1364501,1.2014107
-0.1314503,1.2014107
-0.1264504,1.2014107
-0.1214506,1.2014107
-0.1164508,1.2014107
-0.1114509,1.2014107
-0.1064511,1.2014107
-0.1014512,1.2014107
-0.0964514,1.2014107
-0.0914516,1.2014107
-0.0864517,1.2014107
-0.0814519,1.2014107
-0.0764521,1.2014107
-0.0714522,1.2014107
-0.0664524,1.2014107
-0.0614526,1.2014107
-0.0564527,1.2014107
-0.0514529,1.2014107
-0.0464530,1.2014107
-0.0414532,1.2014107
-0.0364534,1.2014107
-0.0314535,1.2014107
-0.0264537,1.2014107
-0.0214539,1.2014107
-0.0164540,1.2014107
-0.0114542,1.2014107
-0.0064544,1.2014107
-0.0014545,1.2014107
0.0035453,1.2014107
0.0085452,1.2014107
0.0135450,1.2014107
0.0185448,1.2014107
0.0235447,1.2014107
0.0285445,1.2014107
0.0335443,1.2014107
0.0385442,1.2014107
0.0435440,1.2014107
0.0485438,1.2014107
0.0535437,1.2014107
0.0585435,1.2014107
0.0635434,1.2014107
0.0685432,1.2014107
0.0735430,1.2014107
0.0785429,1.2014107
0.0835427,1.2014107
0.0885425,1.2014107
0.0935424,1.2014107
0.0985422,1.2014107
0.1035420,1.2014107
0.1085419,1.2014107
0.1135417,1.2014107
0.1185415,1.2014107
0.1235414,1.2014107
0.1285412,1.2014107
0.1335411,1.2014107
0.1385409,1.2014107
0.1435374,1.2014027
0.1470742,1.1978686
0.1482353,1.1933500
0.1482353,1.1883502
0.1482353,1.1833503
0.1482353,1.1783505
0.1482353,1.1733506
0.1482353,1.1683508
0.1482353,1.1633510
0.1482353,1.1583511
0.1482353,1.1533513
0.1482353,1.1483515
0.1482353,1.1433516
0.1482353,1.1383518
0.1482353,1.1333520
0.1482353,1.1283521
0.1482353,1.1233523
0.1482353,1.1183524
0.1482353,1.1133526
0.1482353,1.1083528
0.1482353,1.1033529
0.1482353,1.0983531
0.1482353,1.0933533
0.1482353,1.0883534
0.1482353,1.0833536
0.1482353,1.0783538
0.1482353,1.0733539
0.1482353,1.0683541
0.1482353,1.0633542
0.1482353,1.0583544
0.1482353,1.0533546
0.1482353,1.0483547
0.1482353,1.0433549
0.1482353,1.0383551
0.1482353,1.0333552
0.1482353,1.0283554
0.1482353,1.0233556
0.1482353,1.0183557
0.1482353,1.0133559
0.1482353,1.0083560
0.1482353,1.0033562
0.1482353,0.9983564
0.1482353,0.9933565
0.1482353,0.9883567
0.1482353,0.9833569
0.1482353,0.9783570
0.1482353,0.9733572
0.1482353,0.9683574
0.1482353,0.9633575
0.1482353,0.9583577
0.1482353,0.9533578
0.1482353,0.9483580
0.1482353,0.9433582
0.1482353,0.9383583
0.1482353,0.9333585
0.1482353,0.9283587
0.1482353,0.9233588
0.1482353,0.9183590
0.1482353,0.9133592
0.1482353,0.9083593
0.1482353,0.9033595
0.1482353,0.8983596
0.1482353,0.8933598
0.1482353,0.8883600
0.1482353,0.8833601
0.1482353,0.8783603
0.1482353,0.8733605
0.1482353,0.8683606
0.1482353,0.8633608
0.1482353,0.8583610
0.1482353,0.8533611
0.1482353,0.8483613
0.1482353,0.8433614
0.1482353,0.8383616
0.1482353,0.8333618
0.1482353,0.8283619
0.1482353,0.8233621
0.1482353,0.8183623
0.1482353,0.8133624
0.1462787,0.8091735
0.1424162,0.8064263
0.1374163,0.8064263
0.1324165,0.8064263
0.1274166,0.8064263
0.1224168,0.8064263
0.1174170,0.8064263
0.1124171,0.8064263
0.1074173,0.8064263
0.1024175,0.8064263
0.0974176,0.8064263
0.0924178,0.8064263
0.0874180,0.8064263
0.0824181,0.8064263
0.0774183,0.8064263
0.0724184,0.8064263
0.0674186,0.8064263
0.0624188,0.8064263
0.0574189,0.8064263
0.0524191,0.8064263
0.0474193,0.8064263
0.0424194,0.8064263
0.0374196,0.8064263
0.0324198,0.8064263
0.0274199,0.8064263
0.0224201,0.8064263
0.0174203,0.8064263
0.0124204,0.8064263
0.0074206,0.8064263
0.0024207,0.8064263
-0.0025791,0.8064263
-0.0075789,0.8064263
-0.0125788,0.8064263
-0.0175786,0.8064263
-0.0225784,0.8064263
-0.0275783,0.8064263
-0.0325781,0.8064263
-0.0375779,0.8064263
-0.0425778,0.8064263
-0.0475776,0.8064263
-0.0525775,0.8064263
-0.0575773,0.8064263
-0.0625771,0.8064263
-0.0675770,0.8064263
-0.0725768,0.8064263
-0.0775766,0.8064263
-0.0825765,0.8064263
-0.0875763,0.8064263
-0.0925761,0.8064263
-0.0975760,0.8064263
-0.1025758,0.8064263
-0.1075757,0.8064263
-0.1125755,0.8064263
-0.1175753,0.8064263
-0.1225752,0.8064263
-0.1275750,0.8064263
-0.1325748,0.8064263
-0.1375747,0.8064263
-0.1425745,0.8064263
-0.1475743,0.8064263
-0.1525742,0.8064263
-0.1575740,0.8064263
-0.1625739,0.8064263
-0.1675737,0.8064263
-0.1725735,0.8064263
-0.1775734,0.8064263
-0.1825732,0.8064263
-0.1875730,0.8064263
-0.1925729,0.8064263
-0.1975727,0.8064263
-0.2025725,0.8064263
-0.2075724,0.8064263
-0.2125722,0.8064263
-0.2175721,0.8064263
-0.2225719,0.8064263
-0.2275717,0.8064263
-0.2325716,0.8064263
-0.2375714,0.8064263
-0.2425712,0.8064263
-0.2475711,0.8064263
-0.2525709,0.8064263
-0.2575707,0.8064263
-0.2625706,0.8064263
-0.2675704,0.8064263
-0.2725703,0.8064263
-0.2775701,0.8064263
-0.2825699,0.8064263
-0.2875698,0.8064263
-0.2925696,0.8064263
-0.2975694,0.8064263
-0.3025693,0.8064263
-0.3075691,0.8064263
-0.3125689,0.8064263
-0.3175688,0.8064263
-0.3225686,0.8064263
-0.3275685,0.8064263
-0.3325683,0.8064263
-0.3375681,0.8064263
-0.3425680,0.8064263
-0.3475678,0.8064263
-0.3525676,0.8064263
-0.3575675,0.8064263
-0.3625673,0.8064263
-0.3675671,0.8064263
-0.3725670,0.8064263
-0.3775668,0.8064263
-0.3825667,0.8064263
-0.3875665,0.8064263
-0.3925663,0.8064263
-0.3975662,0.8064263
-0.4025660,0.8064263
-0.4075658,0.8064263
-0.4125657,0.8064263
-0.4175655,0.8064263
-0.4225653,0.8064263
-0.4275652,0.8064263
-0.4325650,0.8064263
-0.4375649,0.8064263
-0.4425647,0.8064263
-0.4475645,0.8064263
-0.4525644,0.8064263
-0.4575642,0.8064263
-0.4625640,0.8064263
-0.4675639,0.8064263
-0.4725637,0.8064263
-0.4775635,0.8064263
-0.4825634,0.8064263
-0.4875632,0.8064263
-0.4925631,0.8064263
-0.4975629,0.8064263
-0.5025627,0.8064263
-0.5075626,0.8064263
-0.5125624,0.8064263
-0.5175622,0.8064263
-0.5225621,0.8064263
-0.5275619,0.8064263
-0.5325617,0.8064263
-0.5375616,0.8064263
-0.5425614,0.8064263
-0.5475613,0.8064263
-0.5525611,0.8064263
-0.5575609,0.8064263
-0.5625608,0.8064263
-0.5675606,0.8064263
-0.5725604,0.8064263
-0.5775603,0.8064263
-0.5825601,0.8064263
-0.5875599,0.8064263
-0.5925598,0.8064263
-0.5975596,0.8064263
-0.6025594,0.8064263
-0.6075593,0.8064263
-0.6125591,0.8064263
-0.6175590,0.8064263
-0.6225588,0.8064263
-0.6275586,0.8064263
-0.6325585,0.8064263
-0.6375583,0.8064263
-0.6425581,0.8064263
-0.6475580,0.8064263
-0.6525578,0.8064263
-0.6575576,0.8064263
-0.6625575,0.8064263
-0.6675573,0.8064263
-0.6725572,0.8064263
-0.6775570,0.8064263
-0.6825568,0.8064263
-0.6875567,0.8064263
-0.6925565,0.8064263
-0.6975563,0.8064263
-0.7025562,0.8064263
-0.7075560,0.8064263
-0.7125558,0.8064263
-0.7175557,0.8064263
-0.7224962,0.8062831
-0.7260330,0.8027491
-0.7306086,0.8017241
-0.7356084,0.8017241
-0.7406082,0.8017241
-0.7456081,0.8017241
-0.7506021,0.8017102
-0.7541390,0.7981762
-0.7586609,0.7970219
-0.7636608,0.7970219
-0.7686606,0.7970219
-0.7736605,0.7970219
-0.7773310,0.7938111
-0.7817135,0.7923197
-0.7867133,0.7923197
-0.7917132,0.7923197
-0.7956093,0.7896537
-0.7997662,0.7876176
-0.8047660,0.7876176
-0.8097659,0.7876176
-0.8138876,0.7854964
-0.8178189,0.7829154
-0.8228188,0.7829154
-0.8272520,0.7815468
-0.8308718,0.7782132
-0.8357026,0.7778050
-0.8392394,0.7742709
-0.8427762,0.7707369
-0.8463131,0.7672029
-0.8494118,0.7634873
-0.8494118,0.7584874
-0.8494118,0.7534876
-0.8504815,0.7489311
-0.8540183,0.7453971
-0.8540064,0.7404845
-0.8504696,0.7369505
-0.8494118,0.7323891
-0.8494118,0.7273892
-0.8465117,0.7235913
-0.8429749,0.7200572
-0.8394381,0.7165232
-0.8359013,0.7129892
-0.8323645,0.7094552
-0.8280995,0.7076803
-0.8239139,0.7057133
-0.8200464,0.7029781
-0.8154633,0.7019715
-0.8119265,0.6984375
-0.8070127,0.6982297
-0.8034759,0.6946957
-0.7989405,0.6935737
-0.7950252,0.6909539
-0.7908875,0.6888715
-0.7865746,0.6872121
-0.7828344,0.6841693
-0.7781240,0.6834703
-0.7745872,0.6799362
-0.7697816,0.6794671
-0.7661366,0.6761944
-0.7617285,0.6747649
-0.7576859,0.6724526
-0.7536755,0.6700627
-0.7486756,0.6700627
-0.7443215,0.6685030
-0.7406226,0.6653605
-0.7358709,0.6647612
-0.7323341,0.6612272
-0.7275697,0.6606583
-0.7238834,0.6574854
-0.7195167,0.6559561
-0.7154328,0.6537436
-0.7114637,0.6512539
-0.7069822,0.6500018
-0.7034106,0.6465517
-0.6985316,0.6462600
-0.6949948,0.6427259
-0.6903577,0.6418495
-0.6865441,0.6389841
-0.6823047,0.6371473
-0.6773049,0.6371473
-0.6731797,0.6350346
-0.6692518,0.6324451
-0.6647291,0.6312928
-0.6611923,0.6277587
-0.6562784,0.6275509
-0.6527416,0.6240169
-0.6481459,0.6230408
-0.6442910,0.6202751
-0.6400929,0.6183386
-0.6358404,0.6165333
-0.6320398,0.6136364
-0.6273898,0.6127915
-0.6238530,0.6092575
-0.6189870,0.6089342
-0.6154023,0.6055156
-0.6109339,0.6042320
-0.6059341,0.6042320
-0.6020379,0.6015661
-0.5978810,0.5995298
-0.5935873,0.5978243
-0.5898280,0.5948276
-0.5851366,0.5940825
-0.5815998,0.5905484
-0.5767751,0.5901254
-0.5731492,0.5868066
-0.5687221,0.5854232
-0.5646986,0.5830648
-0.5606690,0.5807210
-0.5556692,0.5807210
-0.5513341,0.5791152
-0.5476162,0.5760188
-0.5428835,0.5753734
-0.5393467,0.5718394
-0.5345633,0.5713166
-0.5308961,0.5680976
-0.5265103,0.5666144
-0.5224455,0.5643558
-0.5184572,0.5619122
-0.5139948,0.5606140
-0.5104042,0.5572100
-0.5055442,0.5568722
-0.5020074,0.5533381
-0.4973513,0.5525078
-0.4935568,0.5495963
-0.4892983,0.5478056
-0.4851062,0.5458545
-0.4812452,0.5431034
-0.4762454,0.5431034
-0.4717417,0.5419049
-0.4681923,0.5384013
-0.4632911,0.5381631
-0.4597543,0.5346291
-0.4551395,0.5336991
-0.4513037,0.5308873
-0.4470864,0.5289969
-0.4428530,0.5271455
-0.4390334,0.5242947
-0.4344024,0.5234037
-0.4308656,0.5198696
-0.4259805,0.5195925
-0.4224150,0.5161278
-0.4179275,0.5148903
-0.4129276,0.5148903
-0.4090505,0.5121782
-0.4048746,0.5101881
-0.4005999,0.5084364
-0.3968216,0.5054859
-0.3921493,0.5046946
-0.3886125,0.5011606
-0.3837687,0.5007837
-0.3801619,0.4974188
-0.3757156,0.4960815
-0.3717112,0.4936770
-0.3676626,0.4913793
-0.3632606,0.4899352
-0.3596096,0.4866771
-0.3546097,0.4866771
-0.3498962,0.4859856
-0.3463594,0.4824516
-0.3415568,0.4819749
-0.3379087,0.4787098
-0.3335038,0.4772727
-0.3294581,0.4749679
-0.3254508,0.4725705
-0.3210075,0.4712261
-0.3173977,0.4678683
-0.3125569,0.4674843
-0.3090201,0.4639503
-0.3043449,0.4631661
-0.3005694,0.4602085
-0.2962918,0.4584639
-0.2912920,0.4584639
-0.2872050,0.4562589
-0.2832389,0.4537618
-0.2787544,0.4525171
-0.2751859,0.4490596
-0.2703037,0.4487753
-0.2667669,0.4452413
-0.2621330,0.4443574
-0.2583163,0.4414995
-0.2540800,0.4396552
-0.2498657,0.4377576
-0.2460269,0.4349530
-0.2414151,0.4340158
-0.2378783,0.4304818
-0.2329741,0.4302508
-0.2294276,0.4267400
-0.2249210,0.4255486
-0.2199212,0.4255486
-0.2160632,0.4227904
-0.2118682,0.4208464
-0.2076126,0.4190486
-0.2038151,0.4161442
-0.1991619,0.4153068
-0.1956251,0.4117728
-0.1907622,0.4114420
-0.1871745,0.4080310
-0.1827092,0.4067398
-0.1787239,0.4042892
-0.1746562,0.4020376
-0.1696563,0.4020376
-0.1653594,0.4003396
-0.1618226,0.3968055
-0.1582858,0.3932715
-0.1535502,0.3926332
-0.1498352,0.3895297
-0.1454972,0.3879310
-0.1404974,0.3879310
-0.1364708,0.3855801
-0.1324443,0.3832288
-0.1280201,0.3818383
-0.1243913,0.3785266
-0.1195695,0.3780965
-0.1160327,0.3745625
-0.1113384,0.3738245
-0.1075821,0.3708207
-0.1032854,0.3691223
-0.0991315,0.3670789
-0.0952323,0.3644201
-0.0902325,0.3644201
-0.0857670,0.3631293
-0.0821795,0.3597179
-0.0773164,0.3593875
-0.0737796,0.3558534
-0.0691266,0.3550157
-0.0653290,0.3521116
-0.0610735,0.3503135
-0.0568783,0.3483698
-0.0530205,0.3456113
-0.0484277,0.3446280
-0.0448909,0.3410940
-0.0399771,0.3408862
-0.0364403,0.3373522
-0.0319146,0.3362069
-0.0269147,0.3362069
-0.0230758,0.3334026
-0.0188617,0.3315047
-0.0146252,0.3296608
-0.0108087,0.3268025
-0.0061746,0.3259190
-0.0026378,0.3223849
0.0022442,0.3221003
0.0058128,0.3186431
0.0102972,0.3173981
0.0142635,0.3149013
0.0183503,0.3126959
0.0227141,0.3111595
0.0264033,0.3079937
0.0311647,0.3074177
0.0347015,0.3038837
0.0394562,0.3032915
0.0431521,0.3001419
0.0475092,0.2985893
0.0525091,0.2985893
0.0565166,0.2961923
0.0605621,0.2938871
0.0649672,0.2924505
0.0686152,0.2891850
0.0734178,0.2887087
0.0769546,0.2851746
0.0816680,0.2844828
0.0854053,0.2814328
0.0897211,0.2797806
0.0938559,0.2776910
0.0977741,0.2750784
0.1027739,0.2750784
0.1072203,0.2737415
0.1108270,0.2703762
0.1156709,0.2699996
0.1192077,0.2664656
0.1227446,0.2629316
0.1262814,0.2593975
0.1294118,0.2556951
0.1287948,0.2509509
0.1252580,0.2474169
0.1247059,0.2426459
0.1279011,0.2453557
0.1314379,0.2488898
0.1353292,0.2515674
0.1403291,0.2515674
0.1453289,0.2515674
0.1497162,0.2500877
0.1532530,0.2465537
0.1567898,0.2430196
0.1603266,0.2394856
0.1644882,0.2374608
0.1694880,0.2374608
0.1736910,0.2355360
0.1772278,0.2320020
0.1807646,0.2284679
0.1855941,0.2280564
0.1892153,0.2247261
0.1927521,0.2211921
0.1967003,0.2186520
0.2012027,0.2174503
0.2047395,0.2139163
0.2082763,0.2103822
0.2128064,0.2092476
0.2167269,0.2066404
0.2202637,0.2031064
0.2238005,0.1995724
0.2273373,0.1960383
0.2319657,0.1951411
0.2357880,0.1922965
0.2393248,0.1887625
0.2430720,0.1857367
0.2477754,0.1850207
0.2513122,0.1814867
0.2548490,0.1779526
0.2583858,0.1744186
0.2622312,0.1716301
0.2668364,0.1706768
0.2703732,0.1671427
0.2739100,0.1636087
0.2774468,0.1600747
0.2813905,0.1575235
0.2858974,0.1563329
0.2894343,0.1527988
0.2929711,0.1492648
0.2965079,0.1457308
0.3005498,0.1434169
0.3049585,0.1419890
0.3084953,0.1384549
0.3120321,0.1349209
0.3155689,0.1313869
0.3197091,0.1293103
0.3240195,0.1276451
0.3275563,0.1241110
0.3310931,0.1205770
0.3346299,0.1170430
0.3381667,0.1135089
0.3417035,0.1099749
0.3452403,0.1064409
0.3499746,0.1057994
0.3536910,0.1026991
0.3572278,0.0991650
0.3607646,0.0956310
0.3643014,0.0920970
0.3678382,0.0885629
0.3713750,0.0850289
0.3749118,0.0814949
0.3784486,0.0779608
0.3819854,0.0744268
0.3855222,0.0708928
0.3890590,0.0673588
0.3925958,0.0638247
0.3961326,0.0602907
0.3996694,0.0567567
0.4032062,0.0532226
0.4067430,0.0496886
0.4102798,0.0461546
0.4117647,0.0417701
0.4140272,0.0377080
0.4175640,0.0341739
0.4211008,0.0306399
0.4213113,0.0257273
0.4248481,0.0221933
0.4283849,0.0186592
0.4305882,0.0145726
0.4321323,0.0102126
0.4352941,0.0065232
0.4358796,0.0017660
0.4394164,-0.0017680
0.4429533,-0.0053020
0.4447059,-0.0095755
0.4467006,-0.0137486
0.4494118,-0.0176249
0.4494118,-0.0226247
0.4506585,-0.0271078
0.4541176,-0.0306740
0.4544059,-0.0355544
0.4579427,-0.0390885
0.4588235,-0.0437232
0.4588235,-0.0487231
0.4619006,-0.0524477
0.4635294,-0.0567724
0.4635294,-0.0617723
0.4635294,-0.0667721
0.4635294,-0.0717719
0.4662795,-0.0756320
0.4682353,-0.0798213
0.4682353,-0.0848211
0.4682353,-0.0898210
0.4682353,-0.0948208
0.4682353,-0.0998206
0.4682353,-0.1048205
0.4682353,-0.1098203
0.4682353,-0.1148201
0.4682353,-0.1198200
0.4682353,-0.1248198
0.4682353,-0.1298196
0.4682353,-0.1348195
0.4682353,-0.1398193
0.4682353,-0.1448192
0.4682353,-0.1498190
0.4682353,-0.1548188
0.4682353,-0.1598187
0.4682353,-0.1648185
0.4682353,-0.1698183
0.4682353,-0.1748182
0.4657696,-0.1787961
0.4635294,-0.1828675
0.4635294,-0.1878674
0.4635294,-0.1928672
0.4616011,-0.1970679
0.4588235,-0.2009165
0.4588235,-0.2059164
0.4576432,-0.2104270
0.4541176,-0.2139657
0.4541176,-0.2189656
0.4536853,-0.2237862
0.4501485,-0.2273203
0.4494118,-0.2320148
0.4464012,-0.2357669
0.4447059,-0.2400641
0.4426538,-0.2442135
0.4400000,-0.2481135
0.4389065,-0.2526601
0.4353697,-0.2561941
0.4351591,-0.2611067
0.4316223,-0.2646407
0.4280855,-0.2681748
0.4258824,-0.2722615
0.4243381,-0.2766214
0.4208013,-0.2801554
0.4172645,-0.2836894
0.4164706,-0.2883602
0.4135172,-0.2921360
0.4099804,-0.2956701
0.4064436,-0.2992041
0.4029068,-0.3027381
0.3993700,-0.3062722
0.3958332,-0.3098062
0.3922964,-0.3133402
0.3887596,-0.3168743
0.3852228,-0.3204083
0.3816860,-0.3239423
0.3781492,-0.3274764
0.3746123,-0.3310104
0.3698171,-0.3315047
0.3661617,-0.3347522
0.3626249,-0.3382862
0.3587109,-0.3409091
0.3541743,-0.3420280
0.3506375,-0.3455621
0.3471007,-0.3490961
0.3426048,-0.3503135
0.3386501,-0.3528379
0.3345518,-0.3550157
0.3301994,-0.3565797
0.3264987,-0.3597179
0.3217488,-0.3603215
0.3182120,-0.3638556
0.3146752,-0.3673896
0.3103927,-0.3691223
0.3053928,-0.3691223
0.3013108,-0.3713392
0.2973398,-0.3738245
0.2928601,-0.3750810
0.2892868,-0.3785266
0.2842869,-0.3785266
0.2794957,-0.3790306
0.2759589,-0.3825646
0.2712340,-0.3832288
0.2662342,-0.3832288
0.2612344,-0.3832288
0.2563036,-0.3833957
0.2527668,-0.3869297
0.2481815,-0.3879310
0.2431817,-0.3879310
0.2381818,-0.3879310
0.2331820,-0.3879310
0.2281821,-0.3879310
0.2231823,-0.3879310
0.2181825,-0.3879310
0.2131826,-0.3879310
0.2081828,-0.3879310
0.2031830,-0.3879310
0.1987148,-0.3892153
0.1951299,-0.3926332
0.1902642,-0.3923094
0.1867273,-0.3887754
0.1820771,-0.3879310
0.1770772,-0.3879310
0.1720774,-0.3879310
0.1670775,-0.3879310
0.1620777,-0.3879310
0.1570779,-0.3879310
0.1520780,-0.3879310
0.1470782,-0.3879310
0.1420784,-0.3879310
0.1370785,-0.3879310
0.1320787,-0.3879310
0.1270789,-0.3879310
0.1228477,-0.3860743
0.1190258,-0.3832288
0.1140260,-0.3832288
0.1090261,-0.3832288
0.1045694,-0.3819169
0.1009731,-0.3785266
0.0959733,-0.3785266
0.0912050,-0.3779673
0.0876682,-0.3744333
0.0829204,-0.3738245
0.0779206,-0.3738245
0.0743037,-0.3704837
0.0698675,-0.3691223
0.0658531,-0.3667419
0.0618145,-0.3644201
0.0574025,-0.3630001
0.0537614,-0.3597179
0.0489518,-0.3592583
0.0454150,-0.3557243
0.0407086,-0.3550157
0.0369644,-0.3519825
0.0326555,-0.3503135
0.0285138,-0.3482407
0.0246025,-0.3456113
0.0200632,-0.3444989
0.0165264,-0.3409648
0.0129896,-0.3374308
0.0084964,-0.3362069
0.0045389,-0.3336890
0.0010021,-0.3301550
-0.0025347,-0.3266209
-0.0060715,-0.3230869
-0.0096083,-0.3195529
-0.0137161,-0.3173981
-0.0180589,-0.3158110
-0.0215957,-0.3122770
-0.0251325,-0.3087430
-0.0286693,-0.3052090
-0.0322061,-0.3016749
-0.0357429,-0.2981409
-0.0392797,-0.2946069
-0.0428165,-0.2910728
-0.0463533,-0.2875388
-0.0498901,-0.2840048
-0.0534269,-0.2804707
-0.0541176,-0.2757572
-0.0571743,-0.2720241
-0.0607111,-0.2684901
-0.0635294,-0.2646583
-0.0644584,-0.2600435
-0.0679952,-0.2565094
-0.0682353,-0.2516091
-0.0717426,-0.2480628
-0.0729412,-0.2435597
-0.0754900,-0.2396162
-0.0776471,-0.2355104
-0.0792373,-0.2311696
-0.0823529,-0.2274610
-0.0823529,-0.2224612
-0.0831952,-0.2178104
-0.0867320,-0.2142764
-0.0870588,-0.2094120
-0.0871531,-0.2044513
-0.0906899,-0.2009172
-0.0917647,-0.1963628
-0.0917647,-0.1913630
-0.0917647,-0.1863632
-0.0917647,-0.1813633
-0.0950689,-0.1777329
-0.0964706,-0.1733140
-0.0964706,-0.1683141
-0.0964706,-0.1633143
-0.0964706,-0.1583145
-0.0994479,-0.1545485
-0.1011765,-0.1502651
-0.1011765,-0.1452653
-0.1011765,-0.1402654
-0.1011765,-0.1352656
-0.1011765,-0.1302658
-0.1011765,-0.1252659
-0.1011765,-0.1202661
-0.1011765,-0.1152663
-0.1011765,-0.1102664
-0.1007996,-0.1054228
-0.0972628,-0.1018887
-0.0964706,-0.0972172
-0.0964706,-0.0922174
-0.0964706,-0.0872176
-0.0964706,-0.0822177
-0.0962100,-0.0773259
-0.0926732,-0.0737918
-0.0917647,-0.0691685
